1 0 0 0
2 1 0 0
3 1 1 0
4 0 1 0
5 0 1 0.05
6 0 0 0.05
7 1 0 0.05
8 1 1 0.05
9 0.15 0 0.05
10 0.25 0 0.05
11 0.45 0 0.05
12 0.55 0 0.05
13 0.75 0 0.05
14 0.85 0 0.05
15 0.85 1 0.05
16 0.75 1 0.05
17 0.55 1 0.05
18 0.45 1 0.05
19 0.25 1 0.05
20 0.15 1 0.05
21 0.15 1 0.6000000000000001
22 0.15 0 0.6000000000000001
23 0.25 0 0.6000000000000001
24 0.25 1 0.6000000000000001
25 0.45 0 0.6000000000000001
26 0.45 1 0.6000000000000001
27 0.55 1 0.6000000000000001
28 0.55 0 0.6000000000000001
29 0.75 1 0.6000000000000001
30 0.75 0 0.6000000000000001
31 0.85 0 0.6000000000000001
32 0.85 1 0.6000000000000001
33 0 0.9499999999997918 0
34 0 0.8999999999995836 0
35 0 0.8499999999996529 0
36 0 0.7999999999999998 0
37 0 0.7500000000003466 0
38 0 0.7000000000006934 0
39 0 0.6500000000010401 0
40 0 0.6000000000013869 0
41 0 0.5500000000017335 0
42 0 0.5000000000020587 0
43 0 0.4500000000018723 0
44 0 0.4000000000016644 0
45 0 0.3500000000014564 0
46 0 0.3000000000012483 0
47 0 0.2500000000010403 0
48 0 0.2000000000008322 0
49 0 0.1500000000006241 0
50 0 0.100000000000416 0
51 0 0.05000000000020799 0
52 1 0.04999999999989965 0
53 1 0.09999999999981467 0
54 1 0.1499999999997036 0
55 1 0.1999999999995579 0
56 1 0.2499999999994121 0
57 1 0.2999999999992664 0
58 1 0.3499999999991206 0
59 1 0.3999999999989749 0
60 1 0.4499999999988292 0
61 1 0.4999999999986943 0
62 1 0.5499999999988151 0
63 1 0.5999999999989468 0
64 1 0.6499999999990784 0
65 1 0.69999999999921 0
66 1 0.7499999999993417 0
67 1 0.7999999999994734 0
68 1 0.8499999999996051 0
69 1 0.8999999999997368 0
70 1 0.9499999999998684 0
71 0.04999999999989965 1 0
72 0.09999999999981467 1 0
73 0.1499999999997036 1 0
74 0.1999999999995579 1 0
75 0.2499999999994121 1 0
76 0.2999999999992664 1 0
77 0.3499999999991206 1 0
78 0.3999999999989749 1 0
79 0.4499999999988292 1 0
80 0.4999999999986943 1 0
81 0.5499999999988151 1 0
82 0.5999999999989468 1 0
83 0.6499999999990784 1 0
84 0.69999999999921 1 0
85 0.7499999999993417 1 0
86 0.7999999999994734 1 0
87 0.8499999999996051 1 0
88 0.8999999999997368 1 0
89 0.9499999999998684 1 0
90 0.9499999999997918 0 0
91 0.8999999999995836 0 0
92 0.8499999999996529 0 0
93 0.7999999999999998 0 0
94 0.7500000000003466 0 0
95 0.7000000000006934 0 0
96 0.6500000000010401 0 0
97 0.6000000000013869 0 0
98 0.5500000000017335 0 0
99 0.5000000000020587 0 0
100 0.4500000000018723 0 0
101 0.4000000000016644 0 0
102 0.3500000000014564 0 0
103 0.3000000000012483 0 0
104 0.2500000000010403 0 0
105 0.2000000000008322 0 0
106 0.1500000000006241 0 0
107 0.100000000000416 0 0
108 0.05000000000020799 0 0
109 0 0.9499999999997918 0.05
110 0 0.8999999999995836 0.05
111 0 0.8499999999996529 0.05
112 0 0.7999999999999998 0.05
113 0 0.7500000000003466 0.05
114 0 0.7000000000006934 0.05
115 0 0.6500000000010401 0.05
116 0 0.6000000000013869 0.05
117 0 0.5500000000017335 0.05
118 0 0.5000000000020587 0.05
119 0 0.4500000000018723 0.05
120 0 0.4000000000016644 0.05
121 0 0.3500000000014564 0.05
122 0 0.3000000000012483 0.05
123 0 0.2500000000010403 0.05
124 0 0.2000000000008322 0.05
125 0 0.1500000000006241 0.05
126 0 0.100000000000416 0.05
127 0 0.05000000000020799 0.05
128 1 0.04999999999989965 0.05
129 1 0.09999999999981467 0.05
130 1 0.1499999999997036 0.05
131 1 0.1999999999995579 0.05
132 1 0.2499999999994121 0.05
133 1 0.2999999999992664 0.05
134 1 0.3499999999991206 0.05
135 1 0.3999999999989749 0.05
136 1 0.4499999999988292 0.05
137 1 0.4999999999986943 0.05
138 1 0.5499999999988151 0.05
139 1 0.5999999999989468 0.05
140 1 0.6499999999990784 0.05
141 1 0.69999999999921 0.05
142 1 0.7499999999993417 0.05
143 1 0.7999999999994734 0.05
144 1 0.8499999999996051 0.05
145 1 0.8999999999997368 0.05
146 1 0.9499999999998684 0.05
147 0.04999999999987696 1 0.05
148 0.09999999999987401 1 0.05
149 0.1999999999998644 1 0.05
150 0.299999999999859 1 0.05
151 0.3499999999997288 1 0.05
152 0.3999999999998698 1 0.05
153 0.499999999999924 1 0.05
154 0.5999999999998266 1 0.05
155 0.6499999999998264 1 0.05
156 0.6999999999999132 1 0.05
157 0.7999999999996096 1 0.05
158 0.8999999999996818 1 0.05
159 0.9499999999997106 1 0.05
160 0.9500000000000145 0 0.05
161 0.899999999999899 0 0.05
162 0.7999999999999134 0 0.05
163 0.7000000000001735 0 0.05
164 0.6500000000001737 0 0.05
165 0.6000000000000868 0 0.05
166 0.5000000000001302 0 0.05
167 0.4000000000001355 0 0.05
168 0.3500000000002712 0 0.05
169 0.3000000000001464 0 0.05
170 0.2000000000001356 0 0.05
171 0.1000000000001282 0 0.05
172 0.05000000000012718 0 0.05
173 0.15 0.9499999999997918 0.05
174 0.15 0.8999999999995836 0.05
175 0.15 0.8499999999996529 0.05
176 0.15 0.7999999999999998 0.05
177 0.15 0.7500000000003466 0.05
178 0.15 0.7000000000006934 0.05
179 0.15 0.6500000000010401 0.05
180 0.15 0.6000000000013869 0.05
181 0.15 0.5500000000017335 0.05
182 0.15 0.5000000000020587 0.05
183 0.15 0.4500000000018723 0.05
184 0.15 0.4000000000016644 0.05
185 0.15 0.3500000000014564 0.05
186 0.15 0.3000000000012483 0.05
187 0.15 0.2500000000010403 0.05
188 0.15 0.2000000000008322 0.05
189 0.15 0.1500000000006241 0.05
190 0.15 0.100000000000416 0.05
191 0.15 0.05000000000020799 0.05
192 0.25 0.04999999999989965 0.05
193 0.25 0.09999999999981467 0.05
194 0.25 0.1499999999997036 0.05
195 0.25 0.1999999999995579 0.05
196 0.25 0.2499999999994121 0.05
197 0.25 0.2999999999992664 0.05
198 0.25 0.3499999999991206 0.05
199 0.25 0.3999999999989749 0.05
200 0.25 0.4499999999988292 0.05
201 0.25 0.4999999999986943 0.05
202 0.25 0.5499999999988151 0.05
203 0.25 0.5999999999989468 0.05
204 0.25 0.6499999999990784 0.05
205 0.25 0.69999999999921 0.05
206 0.25 0.7499999999993417 0.05
207 0.25 0.7999999999994734 0.05
208 0.25 0.8499999999996051 0.05
209 0.25 0.8999999999997368 0.05
210 0.25 0.9499999999998684 0.05
211 0.45 0.04999999999989965 0.05
212 0.45 0.09999999999981467 0.05
213 0.45 0.1499999999997036 0.05
214 0.45 0.1999999999995579 0.05
215 0.45 0.2499999999994121 0.05
216 0.45 0.2999999999992664 0.05
217 0.45 0.3499999999991206 0.05
218 0.45 0.3999999999989749 0.05
219 0.45 0.4499999999988292 0.05
220 0.45 0.4999999999986943 0.05
221 0.45 0.5499999999988151 0.05
222 0.45 0.5999999999989468 0.05
223 0.45 0.6499999999990784 0.05
224 0.45 0.69999999999921 0.05
225 0.45 0.7499999999993417 0.05
226 0.45 0.7999999999994734 0.05
227 0.45 0.8499999999996051 0.05
228 0.45 0.8999999999997368 0.05
229 0.45 0.9499999999998684 0.05
230 0.55 0.9499999999997918 0.05
231 0.55 0.8999999999995836 0.05
232 0.55 0.8499999999996529 0.05
233 0.55 0.7999999999999998 0.05
234 0.55 0.7500000000003466 0.05
235 0.55 0.7000000000006934 0.05
236 0.55 0.6500000000010401 0.05
237 0.55 0.6000000000013869 0.05
238 0.55 0.5500000000017335 0.05
239 0.55 0.5000000000020587 0.05
240 0.55 0.4500000000018723 0.05
241 0.55 0.4000000000016644 0.05
242 0.55 0.3500000000014564 0.05
243 0.55 0.3000000000012483 0.05
244 0.55 0.2500000000010403 0.05
245 0.55 0.2000000000008322 0.05
246 0.55 0.1500000000006241 0.05
247 0.55 0.100000000000416 0.05
248 0.55 0.05000000000020799 0.05
249 0.75 0.9499999999997918 0.05
250 0.75 0.8999999999995836 0.05
251 0.75 0.8499999999996529 0.05
252 0.75 0.7999999999999998 0.05
253 0.75 0.7500000000003466 0.05
